gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,description
WFS1,1958.0064051649547,1.2721307622803422,0.4033036531274609,9.980604008729876e-5,6.00026872744751e-4,wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]
LONRF3,1060.0438652265818,1.2713218811608182,0.30799022215385463,2.2758399520047467e-6,2.2682081585285488e-5,LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]
ATF6,3510.1675080090886,1.2694085857747528,0.18291733964152138,3.504977767826632e-13,2.1609679418552387e-11,activating transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:791]
EXT1,92.66631375885402,1.2675209197019108,0.27731108957713585,3.8338264769919584e-7,4.840727962398016e-6,exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]
IGFBP4,148.60069407774043,1.265114794398073,0.2855561644035958,5.072234887446942e-7,6.2345996373698305e-6,insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]
SNX2,1465.5472588109294,1.2648559018559749,0.1978054274873799,1.2522077278792733e-11,5.239833853374966e-10,sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]
IFNGR2,2787.121098048502,1.2648433245250894,0.21492620596164538,2.7337753541701646e-10,7.941651661700847e-9,interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
CSTB,467.36796804236656,1.263359540435578,0.23828253800851684,9.930203647258277e-9,1.8715608207377346e-7,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
RBMS1,1404.3254597564726,1.2621953508829626,0.2563230386405612,7.805085781453759e-8,1.1942789993097852e-6,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]
APMAP,3572.670209563276,1.2616832113404384,0.38932770102481384,8.391650938758967e-5,5.176563386437212e-4,adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238]
NBEAL2,9520.43822093353,1.2606383284763691,0.29595364837117283,1.5313351207753864e-6,1.6055019627965172e-5,neurobeachin like 2 [Source:HGNC Symbol;Acc:HGNC:31928]
ATP8A1,1767.6570476418215,1.260581203657818,0.2555797856898198,4.720539657753523e-8,7.684799883851275e-7,ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]
PTPRJ,8634.726236287113,1.2604599824123017,0.2245930988964605,1.8646833440410447e-9,4.484137892277956e-8,protein tyrosine phosphatase receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]
RHOG,2658.8040569062287,1.2591046203544138,0.24814232045253504,2.8655379922907974e-8,4.949992677890109e-7,ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]
FYB1,8651.183453965923,1.2590505685486784,0.2533596917360976,6.027722788361171e-8,9.544717874302506e-7,FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]
SERPINB10,164.6155616734593,1.2548817683340845,0.20222070818694446,4.829242646037149e-11,1.7170475923379325e-9,serpin family B member 10 [Source:HGNC Symbol;Acc:HGNC:8942]
CYRIA,2538.4094426235583,1.2531276294686913,0.20408298975631628,6.555277382988009e-11,2.247994678882071e-9,CYFIP related Rac1 interactor A [Source:HGNC Symbol;Acc:HGNC:25373]
N4BP1,3446.281776967895,1.2531214701704692,0.29021658211970497,9.524803400009592e-7,1.0605379078723457e-5,NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]
HLX,1924.112799921206,1.2524222650786487,0.3399124830401736,1.2387606357020145e-5,9.950432798629279e-5,H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]
CLEC7A,291.7152267281561,1.2495502579646993,0.2649909886528863,1.623094625059896e-7,2.250393516635078e-6,C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]
RIPOR2,16466.208246133243,1.2492002568017457,0.20228061863297592,5.6246971861253735e-11,1.9519720085143475e-9,RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]
NFIL3,1232.5714070894755,1.2488033217521564,0.30163201132383055,2.755539072410086e-6,2.6839876796895212e-5,"nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]"
WFDC13,19.58232042307608,1.2472122776031997,0.36921421408472815,7.818177090719258e-5,4.877313813698973e-4,WAP four-disulfide core domain 13 [Source:HGNC Symbol;Acc:HGNC:16131]
VSIG4,81.64650234202523,1.24684330206542,0.3161163496494369,6.408765844427707e-6,5.5270836981221395e-5,V-set and immunoglobulin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:17032]
VAV3,1491.5542744664551,1.2450549331732956,0.2635147243597054,2.427440879236891e-7,3.2029365787196496e-6,vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]
ETV1,28.566161494566014,1.243806648949843,0.3811748858357654,1.004509572517242e-4,6.029658443836019e-4,ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]
ITPRID2,3119.954249508225,1.2430555811982442,0.24598601164345688,2.9472342604815734e-8,5.083540522803856e-7,ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]
APOBEC3H,348.9559797669238,1.2429438878522228,0.39297919058006725,7.504202472460884e-5,4.701687073421303e-4,apolipoprotein B mRNA editing enzyme catalytic subunit 3H [Source:HGNC Symbol;Acc:HGNC:24100]
ZMYND15,25.58918154678504,1.2363562449036896,0.30463246497624763,5.8895417753030825e-6,5.144361621517561e-5,zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]
ARPC1B,4053.9548685572577,1.2349470913800207,0.2295899408110674,7.102632368731522e-9,1.4218758512256832e-7,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
MEF2A,2246.4084757363876,1.2341285314893295,0.233876530456478,7.486466170504556e-9,1.4858840647657244e-7,myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]
CAPG,1855.73717496477,1.2332172194100868,0.16524119767554052,1.0978517412521523e-14,1.0969999597287669e-12,"capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
SH3BP5,2373.546508244555,1.2330805454110203,0.2024653443071521,1.0724327889753159e-10,3.4722258259812534e-9,SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]
SESTD1,138.53915633154037,1.232613999024166,0.1971115545341621,4.08751835110322e-11,1.494587545982253e-9,SEC14 and spectrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18379]
DHRS7,2417.7866545570346,1.2319900245088495,0.35628251886580364,4.708750780935367e-5,3.173205250105921e-4,dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]
NADK,9151.451700026437,1.2297187722432352,0.27281608036398514,4.5121337413645106e-7,5.614639783010442e-6,NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]
PIM2,1340.0611542341017,1.2279015607753363,0.29321564623341856,1.4513131231895008e-6,1.5334704112023246e-5,"Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]"
TNFRSF8,74.82747984281421,1.2270741847988684,0.23840913512198506,2.436228657273566e-8,4.2656082124558766e-7,TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]
ABHD6,351.4459122596022,1.225968919425509,0.46615814109249365,2.9548021511644997e-4,0.0014865065856834946,"abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]"
ZDHHC14,126.84127147067929,1.2256366015043905,0.19063400519118787,1.2892468745458774e-11,5.337021615307595e-10,zinc finger DHHC-type palmitoyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:20341]
SEC24D,507.6441604506138,1.2252230170084613,0.30883716984666615,4.512924931698888e-6,4.125340132754086e-5,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]"
SQOR,929.5948197456631,1.2236927681207694,0.21658741669273057,1.5835286796218092e-9,3.9052512607439126e-8,sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]
OR52B6,30.69300624896764,1.2218754007621917,0.3068520227839363,7.912853144837716e-6,6.665543662922527e-5,olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211]
TAP2,2332.724099909506,1.2188668979873296,0.25643414319861513,1.2983899174173796e-7,1.8547782928090783e-6,"transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]"
DNPEP,199.97963408258065,1.2187785509714455,0.28900183538771745,1.756716413033355e-6,1.8083570109653303e-5,aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]
PRDX5,390.36763893556065,1.217634204150727,0.2679685091943969,5.717200505582619e-7,6.939065032482528e-6,peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355]
GADD45B,1094.8477788891598,1.2165384745208354,0.28054631769581606,9.115517222260094e-7,1.0218371385224058e-5,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]
RNF175,165.17795907982136,1.2162288299477941,0.2974188528386391,3.782174707356442e-6,3.515572336244468e-5,ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735]
OXER1,2323.8005917603823,1.2144342360149118,0.3020245529128633,4.090613283331538e-6,3.781044542830611e-5,oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]
WDFY3,11548.17964734979,1.2139279243678958,0.3262923227475344,1.3187628210330867e-5,1.0498475177606119e-4,WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]
SERTAD3,429.26980650063336,1.211713656322622,0.16702043353041587,5.0499104558573566e-14,4.122078316467791e-12,SERTA domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17931]
ACSL4,3197.401415565015,1.2086503400142885,0.22836289246423136,8.50175594982517e-9,1.6503656920597668e-7,acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]
DSE,174.70114580317014,1.207935290883131,0.4112303386359637,1.8691552993086116e-4,0.0010142967731407357,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]
CHRNB1,120.14899220855104,1.2059953268891217,0.25672890188951475,1.9668595644209026e-7,2.6633024779442384e-6,cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]
PICALM,5599.334239029992,1.205277135257494,0.2780339622662965,1.7538413843821527e-6,1.8076886889963238e-5,phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]
SHTN1,182.95841972587692,1.1996596596392206,0.29508193282596734,3.917834277952538e-6,3.6271259677114906e-5,shootin 1 [Source:HGNC Symbol;Acc:HGNC:29319]
ADAM15,410.6509771926238,1.1961583668233968,0.20122277418990037,2.9974454384899195e-10,8.642634347645935e-9,ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]
IFI27L2,670.5939321110579,1.194614817908348,0.20605617367328313,9.870839538435575e-10,2.6002932065910624e-8,interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]
AFF2,740.5468559961806,1.1938506706786387,0.26909964554424615,8.484760521295531e-7,9.64184894140554e-6,AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776]
MAP3K5,2276.8077247740025,1.192420002475422,0.2206491782324692,5.175271222004828e-9,1.061709181137309e-7,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]
MCL1,19192.34959284726,1.1923837591940691,0.21515260677184253,2.6448679287110357e-9,5.927856049062191e-8,"MCL1 apoptosis regulator, BCL2 family member [Source:HGNC Symbol;Acc:HGNC:6943]"
TSPAN14,2212.7973357029796,1.1910420479481663,0.17803508374599017,2.6775378242227825e-12,1.3262966205370202e-10,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]
STEAP4,5657.775719335922,1.1880363182563445,0.37367287425446377,1.122181086944593e-4,6.636327029987132e-4,STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]
LILRB5,67.30006127458797,1.1879221039190955,0.31506232022147457,1.5412224883468388e-5,1.2062329414198655e-4,leukocyte immunoglobulin like receptor B5 [Source:HGNC Symbol;Acc:HGNC:6609]
PGAP2,117.60796745608764,1.1862949166344203,0.2411808105549294,8.436431989539148e-8,1.2749241615482172e-6,post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]
MAPK13,66.11101591497656,1.1856512171084932,0.2827582167651813,2.673143222830635e-6,2.6147175608295265e-5,mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]
BNIP2,1044.5341249482867,1.1855508276192823,0.27128419157585576,1.2249008334407607e-6,1.3182753537986868e-5,BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]
CHRNA2,19.41209781461526,1.1854838522448221,0.35907566260826473,1.1587789077982675e-4,6.821435408984113e-4,cholinergic receptor nicotinic alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:1956]
NARS1,15871.539371197128,1.1842103290486594,0.23162935785217142,4.0047260255308824e-8,6.621794488149566e-7,asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]
MAP3K20,156.67587016049129,1.1841045721934942,0.26876441735664686,9.806344455012177e-7,1.0845929253630357e-5,mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]
SPATS2L,260.4464194734072,1.1840274957587493,0.5419782615746404,0.0010373472767595644,0.0043313733014841895,spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]
IL10RB,3111.603818310469,1.183737848869675,0.21687700174849214,4.7412592763793e-9,9.88416120009217e-8,interleukin 10 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:5965]
LCP1,26996.39623137684,1.1833860682039956,0.27777059897317713,2.1635068578643775e-6,2.1674337069581678e-5,lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]
BAK1,1003.5446047281475,1.1813515960910546,0.24845101594553354,1.5356163290351697e-7,2.1393424122411843e-6,BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]
LAMTOR2,229.09288657280743,1.1810929803300716,0.16165410617542883,2.5818603345002173e-14,2.3020263951686165e-12,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]"
FCAR,4292.362283008739,1.180671357220423,0.43522363449030826,4.389280527372641e-4,0.0020971207993724763,Fc alpha receptor [Source:HGNC Symbol;Acc:HGNC:3608]
TTC39B,160.95616598499245,1.1800970402064062,0.24661409834514691,1.3935162658822384e-7,1.9673869717224148e-6,tetratricopeptide repeat domain 39B [Source:HGNC Symbol;Acc:HGNC:23704]
SGSH,1106.8584025606085,1.179827877452135,0.26826326375094806,8.925837854615473e-7,1.0025134357834105e-5,N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]
AMDHD2,4793.293360979241,1.1791467225428474,0.1800770462972664,6.8888699016017176e-12,3.0476675965444847e-10,amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]
C1orf162,1444.234376212996,1.1787010593751672,0.3724141695630116,1.129714402563454e-4,6.670667162563931e-4,chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344]
RAB15,98.06411154234969,1.1780506366920387,0.20278407004099785,8.986488004453067e-10,2.3890454692572363e-8,"RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]"
MXD1,12808.209521529465,1.175915538213758,0.3188106632935927,1.7501257596938162e-5,1.3460987180232927e-4,MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]
CD82,826.1549830075597,1.175402845896527,0.2923594610645326,4.828849082193667e-6,4.359126924587756e-5,CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]
TNFRSF21,609.098451418348,1.1751736573027973,0.21946075986151242,7.078735108469194e-9,1.419543575125717e-7,TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]
MYOF,432.5122348481118,1.1750789541750015,0.3700115106384552,9.339032284724526e-5,5.685332101483297e-4,myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]
RTN2,29.173374834806825,1.174394397428374,0.2653256958009186,1.072323045402274e-6,1.1736823814218847e-5,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468]
PRKAB1,2128.3063232172426,1.1714282025823672,0.2608307662292662,7.489216216866166e-7,8.680750516969573e-6,protein kinase AMP-activated non-catalytic subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9378]
NT5C3A,2307.2194191007993,1.170181615113458,0.252331008627436,2.630342747333424e-7,3.44111769574963e-6,"5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]"
SDCBP,5707.709258161291,1.170162592937687,0.2510055277902295,3.102427856940236e-7,4.000026839799141e-6,syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]
RASGRP4,1731.6986946240845,1.170110644095814,0.3077979982476235,1.1511655394432414e-5,9.324360424658708e-5,RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]
TNFSF14,263.9288669936745,1.1692608081185538,0.28814126885912394,3.60068276119235e-6,3.3762066897902094e-5,TNF superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11930]
PELI3,58.49979400041225,1.1691426896348043,0.3257063557369769,2.8975596428107514e-5,2.0834748027183264e-4,pellino E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30010]
IL15RA,79.92091750536086,1.1687308057324421,0.3908173230932113,2.0437283050867363e-4,0.0010941734311436656,interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]
SDC2,61.039670625138285,1.168184964793364,0.2941915608256743,8.496599190687979e-6,7.110763986950495e-5,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]
ANXA11,5332.094864481362,1.1626106082723628,0.29072668375829674,6.0645826198019065e-6,5.2734116388690095e-5,annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]
MBOAT1,422.1406000736888,1.1623392997907587,0.1794657252171961,9.970492436464952e-12,4.2488227143773996e-10,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
SRGN,19920.821426339047,1.1621982265976476,0.2619210431832146,6.636756533010895e-7,7.898012831019433e-6,serglycin [Source:HGNC Symbol;Acc:HGNC:9361]
GRIPAP1,1328.2467927788762,1.1608037040305355,0.20737623080479872,1.9759739069999892e-9,4.702980196311473e-8,GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706]
SAMD4A,55.55468069722623,1.158884242735756,0.401259475502489,2.9196842529490176e-4,0.0014752210558607265,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
ENTPD8,19.003204442132468,1.1573081215597831,0.40506379774198153,4.4871931388644465e-4,0.002138612486536916,ectonucleoside triphosphate diphosphohydrolase 8 [Source:HGNC Symbol;Acc:HGNC:24860]
TMEM268,178.6143752363632,1.1564745781422288,0.2520895340797443,4.0580462191493913e-7,5.090564256077986e-6,transmembrane protein 268 [Source:HGNC Symbol;Acc:HGNC:24513]
ACAA1,213.17719838151498,1.1564089711271361,0.23630042029061993,1.1333376712183909e-7,1.6565595141352293e-6,acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]
GLUL,15104.627248558167,1.155629596528601,0.2821771665312977,3.41297543175855e-6,3.230512744289916e-5,glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]
PTPN2,730.4979734568606,1.1542186292274526,0.2561824375595659,6.197406706134614e-7,7.443952448788219e-6,protein tyrosine phosphatase non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]
ARHGEF5,539.3276375850625,1.1540460506424803,0.3185781245402285,2.4821165881216415e-5,1.8313312140622498e-4,Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]
PRKCB,4401.235114817312,1.1509610576465785,0.20652325488175485,1.9993070733478028e-9,4.7462571108347986e-8,protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]
KIRREL3,91.00855468964504,1.1505913696533119,0.21074053853731847,4.628795358526773e-9,9.684542779906827e-8,kirre like nephrin family adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:23204]
LY96,276.0209007322116,1.1477470006282258,0.24315153861447977,2.610338076819163e-7,3.42084132561242e-6,lymphocyte antigen 96 [Source:HGNC Symbol;Acc:HGNC:17156]
ATP13A5,22.242872385275795,1.1463676897124673,0.32018008590808517,4.023055903871823e-5,2.760878684533943e-4,ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]
HK1,2068.937224979409,1.1462057235932603,0.18485501432353446,4.388743009282546e-11,1.5936736769352462e-9,hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]
RNF13,3139.295136280264,1.1461246844449307,0.20518975571136677,2.2794234107475323e-9,5.301351482140505e-8,ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]
RSPH3,626.647175786216,1.1460155803199625,0.27801615309298067,2.8929976088381792e-6,2.8013981022592592e-5,radial spoke head 3 [Source:HGNC Symbol;Acc:HGNC:21054]
IL13RA1,4474.19907827241,1.1410800156613812,0.2681338228926908,1.7545076137700496e-6,1.8076886889963238e-5,interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]
HGF,305.60908649651,1.1404548190146953,0.2779842360357113,4.720700656430265e-6,4.2872107849501816e-5,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]
STAT3,4353.437377302837,1.140326341748871,0.24392150447350955,2.2391450605090884e-7,2.9763681647202805e-6,signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]
SAMHD1,5301.483261427677,1.1390170290391726,0.35562601364578994,8.510547139826373e-5,5.241538358008899e-4,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:15925]
VCPIP1,3790.9402790884096,1.1385583317793175,0.2595891029532972,7.105236698636084e-7,8.310474124509672e-6,valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
RGS19,2688.112052922149,1.1350699509601694,0.24173557425657272,3.1326540675016267e-7,4.034510366267928e-6,regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]
ATXN1,936.3022629013412,1.1339485432456968,0.27818179903486995,4.7041343588007925e-6,4.279876087351647e-5,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]
CACNA1D,99.81929370438961,1.1336711884096846,0.4365223421698357,7.267909604768802e-4,0.003206788741106783,calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]
FKBP5,1871.1026519752374,1.1326770526534218,0.15903714601745486,1.0522529909141363e-13,7.818374626721639e-12,FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]
B4GALT5,923.75247451145,1.1323538892565228,0.3273329383817377,4.8787060074075935e-5,3.266844675439712e-4,"beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]"
NINJ2,28.91880224019811,1.1306389714152956,0.30683474702256425,2.7408191507582097e-5,1.9842346348494466e-4,ninjurin 2 [Source:HGNC Symbol;Acc:HGNC:7825]
SERPINB2,32.20704099526637,1.1294400999352423,0.454397097092449,8.968884721221069e-4,0.003824810257677462,serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]
C5AR1,3018.332299305271,1.127946637872985,0.34019035677332926,8.346732844497062e-5,5.151596400456095e-4,complement C5a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1338]
ENPP7,41.52925681319309,1.127697884348426,0.3203851002458608,4.335855061859587e-5,2.9562880012949693e-4,ectonucleotide pyrophosphatase/phosphodiesterase 7 [Source:HGNC Symbol;Acc:HGNC:23764]
MPC1,110.25755824380754,1.127066834781274,0.3578525150653164,1.4676230849011972e-4,8.326587947669984e-4,mitochondrial pyruvate carrier 1 [Source:HGNC Symbol;Acc:HGNC:21606]
TOMM40L,190.36184130608743,1.126240001944111,0.24306371756462963,3.596063424835746e-7,4.570391574262186e-6,translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol;Acc:HGNC:25756]
XRN1,4264.138176805347,1.1252170789624218,0.31632042621816425,2.6253970787303387e-5,1.9163084092924026e-4,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
RIPK1,865.7157132043922,1.1246409643544313,0.23196495852426996,1.0256356081558862e-7,1.5124863020527835e-6,receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019]
DOCK4,1238.3081493368886,1.1211609333495791,0.25489520601004284,9.445244399725864e-7,1.0537038290396774e-5,dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]
SASH3,3497.4742947844434,1.1193472438450758,0.1957859125346977,1.097674460070917e-9,2.8463410887431767e-8,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]
TBC1D15,557.1876219736434,1.1182527902739003,0.24718462741048658,7.258386018019998e-7,8.455472596469326e-6,TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]
NRDC,2258.2200275968908,1.1150266922503935,0.23578305057567867,1.9015635042011688e-7,2.5839416854860193e-6,nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]
RGL1,109.80238333447127,1.1132668244228712,0.36667305370696157,1.692450588312775e-4,9.359348649395693e-4,ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]
BEST1,152.30849115949408,1.1116530060310783,0.25480662398516307,1.4938347341503469e-6,1.575526697319078e-5,bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]
CD44,8698.580627615369,1.1112954773425967,0.32460154892098386,6.902333424584723e-5,4.3790337561226895e-4,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]
AIM2,6215.32170945804,1.1098920313414653,0.2774834927704946,6.002315283009777e-6,5.23104033423807e-5,absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]
RAB3A,283.7593747427707,1.109240210611684,0.2529261901549152,1.3045214428511142e-6,1.3897709599344913e-5,"RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]"
GIMAP4,1036.5941888810553,1.1080845707663416,0.2762394048004835,4.67461030688492e-6,4.256355700479427e-5,"GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]"
RELT,497.2856188787988,1.1078931717934895,0.17665790296866102,4.5219991723874046e-11,1.6244089206230506e-9,RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764]
PXN,9028.7572425495,1.1078485162323277,0.26690615431524944,3.2237388099574977e-6,3.074886770383098e-5,paxillin [Source:HGNC Symbol;Acc:HGNC:9718]
ARHGEF3,994.2860872627183,1.1046120349120183,0.2407634301391926,4.566249127537453e-7,5.660683811474504e-6,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
ZNRF2,46.55937029157686,1.1038759399666698,0.31671376833915243,5.594231113156858e-5,3.65911927513058e-4,zinc and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:22316]
CTSZ,2284.2660930323073,1.1020593242910919,0.14329879602881057,2.154919155509941e-15,2.4977667931515727e-13,cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]
FMR1,1623.9211150759509,1.1011805139980806,0.3047087200982133,2.1664517500458997e-5,1.6232858135063275e-4,fragile X messenger ribonucleoprotein 1 [Source:HGNC Symbol;Acc:HGNC:3775]
